flight_id,flight_number,callsign,airline,airline_iata,airline_icao,aircraft_model,aircraft_code,registration,status,status_category,scheduled,estimated,origin_airport,origin_iata,origin_icao,origin_city,origin_country,destination_airport,destination_iata,flight_type,data_airport,data_timestamp,baggage_claim,terminal,gate,destination_icao,destination_city,destination_country
,TB7521,,TUI Airlines Belgium,TB,JAF,,73H,,Scheduled,scheduled,1756305000,,Rabat-Salé (RBA),RAK,,,,Paris Orly Airport,ORY,departure,RAK,2025-08-26T13:57:32.646139,,1,,LFPO,Paris,France
,FR2641,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756306200,,Rabat-Salé (RBA),RAK,,,,Marseille Provence Airport,MRS,departure,RAK,2025-08-26T13:57:32.646155,,1,,LFML,Marseille,France
,AF1077,,Air France,AF,AFR,,320,,Scheduled,scheduled,1756306800,,Rabat-Salé (RBA),RAK,,,,Paris Charles de Gaulle Airport,CDG,departure,RAK,2025-08-26T13:57:32.646177,31,1,,LFPG,Paris,France
,AT740,,Royal Air Maroc,AT,RAM,,73H,,Estimated dep 16:25,estimated,1756308300,1756308300.0,Rabat-Salé (RBA),RAK,,,,Paris Orly Airport,ORY,departure,RAK,2025-08-26T13:57:32.646193,,1,,LFPO,Paris,France
,FR5238,,Ryanair,FR,RYR,,738,,Scheduled,scheduled,1756308600,,Rabat-Salé (RBA),RAK,,,,Brussels Airport,BRU,departure,RAK,2025-08-26T13:57:32.646211,,1,,EBBR,Brussels,Belgium
,TK620,,Turkish Airlines,TK,THY,,7M8,,Scheduled,scheduled,1756308600,,Rabat-Salé (RBA),RAK,,,,Istanbul Airport,IST,departure,RAK,2025-08-26T13:57:32.646228,,1,,LTFM,Istanbul,Turkey
,WK118,,Edelweiss Air,WK,EDW,,320,,Scheduled,scheduled,1756309500,,Rabat-Salé (RBA),RAK,,,,Agadir Al Massira Airport,AGA,departure,RAK,2025-08-26T13:57:32.646244,,1,,GMAD,Agadir,Morocco
3be9b344,TB7552,JAF56H,TUI,X3,TUI,Boeing 737-8K5,B738,OO-JEF,Estimated 13:46,estimated,1756213500,1756212397.0,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023208,,,,,,
3be9e410,AT665,RAM665Z,Royal Air Maroc,AT,RAM,Boeing 737 MAX 8,B38M,CN-RHG,Estimated 14:49,estimated,1756217100,1756216192.0,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023265,,,,,,
,FR6670,RYR8F,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QBA,Scheduled,scheduled,1756219200,,Fes Saiss Airport,FEZ,GMFF,Fes,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023300,,,01,,,
,AT483,,Royal Air Maroc,AT,RAM,,AT7,,Scheduled,scheduled,1756221900,,Casablanca Mohammed V International Airport,CMN,GMMN,Casablanca,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023325,,,,,,
3bea137e,FR9853,RYR9853,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EFF,Estimated 16:21,estimated,1756221900,1756221696.0,Karlsruhe / Baden-Baden Airport,FKB,EDSB,Karlsruhe / Baden-Baden,Germany,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023346,,,,,,
3bea1710,FR4986,RYR8PC,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QEB,Estimated 16:30,estimated,1756222500,1756222208.0,Weeze Airport,NRN,EDLV,Weeze,Germany,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023367,,,1,,,
3bea3739,VY8526,VLG8526,Vueling,VY,VLG,Airbus A320-232,A320,EC-MEQ,Estimated 16:36,estimated,1756224000,1756222592.0,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023390,,,,,,
,TO3196,TVF40GA,Transavia,HV,TRA,Boeing 737-8K2,B738,F-GZHR,Scheduled,scheduled,1756225800,,Nantes Atlantique Airport,NTE,LFRS,Nantes,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023410,,,,,,
,U21555,EZS18FK,easyJet,U2,EZY,Airbus A320-214,A320,HB-JXN,Scheduled,scheduled,1756227000,,Geneva International Airport,GVA,LSGG,Geneva,Switzerland,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023431,,1,,,,
,U24483,EJU92PX,easyJet,U2,EZY,Airbus A319-111,A319,OE-LQP,Scheduled,scheduled,1756227300,,Lyon Saint Exupery Airport,LYS,LFLL,Lyon,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023459,,1,,,,
,U24683,EJU4683,easyJet,U2,EZY,Airbus A320-214,A320,OE-IJZ,Scheduled,scheduled,1756227600,,Paris Charles de Gaulle Airport,CDG,LFPG,Paris,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023483,,1,,,,
,FR6680,RYR7GV,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EMC,Scheduled,scheduled,1756228800,,Oujda Angads Airport,OUD,GMFO,Oujda,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023503,,,,,,
,AT439,,Royal Air Maroc,AT,RAM,,AT7,,Scheduled,scheduled,1756229100,,Casablanca Mohammed V International Airport,CMN,GMMN,Casablanca,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023523,,,,,,
,U28703,EZY29HY,easyJet,U2,EZY,Airbus A319-111,A319,G-EZBX,Scheduled,scheduled,1756229400,,London Gatwick Airport,LGW,EGKK,London,United Kingdom,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023547,,1,,,,
,RK1266,RUK26RD,Ryanair,FR,RYR,Boeing 737-8AS,B738,G-RUKC,Scheduled,scheduled,1756229700,,Manchester Airport,MAN,EGCC,Manchester,United Kingdom,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023591,,,,,,
,FR3353,RYR3353,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QDS,Scheduled,scheduled,1756236300,,Porto Francisco de Sa Carneiro Airport,OPO,LPPR,Porto,Portugal,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023614,,,,,,
,AT1495,,Royal Air Maroc,AT,RAM,,AT7,,Scheduled,scheduled,1756239000,,El Aaiun Hassan Airport,EUN,GMML,El Aaiun,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023635,,,,,,
,FR960,RYR8EP,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EMC,Scheduled,scheduled,1756243500,,Tenerife South Airport,TFS,GCTS,Tenerife,Spain,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023654,,,,,,
,TO3120,TVF86LY,Transavia,HV,TRA,Airbus A320-252N,A20N,F-HXSN,Scheduled,scheduled,1756243800,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023677,,,,,,
,AT431,,Royal Air Maroc,AT,RAM,,73H,,Scheduled,scheduled,1756250100,,Casablanca Mohammed V International Airport,CMN,GMMN,Casablanca,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023697,,,,,,
,FR1244,RYR9VH,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EFF,Scheduled,scheduled,1756251900,,Paris Beauvais-Tille Airport,BVA,LFOB,Paris,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023717,,,,,,
,TO3184,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756279800,,Bordeaux Merignac Airport,BOD,LFBD,Bordeaux,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023739,,,,,,
,TO3000,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756281000,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023759,,,,,,
,3O704,,Air Arabia Maroc,3O,MAC,,320,,Scheduled,scheduled,1756282800,,Tangier Ibn Battouta Airport,TNG,GMTT,Tangier,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023783,,,,,,
,TB2501,,TUI,X3,TUI,Boeing 737-86J,B738,OO-TUK,Scheduled,scheduled,1756282800,,Brussels Airport,BRU,EBBR,Brussels,Belgium,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023804,,,,,,
,U28703,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756285500,,London Gatwick Airport,LGW,EGKK,London,United Kingdom,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023824,,1,,,,
,U22621,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756286100,,London Luton Airport,LTN,EGGW,London,United Kingdom,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023862,,1,,,,
,RK3033,,Ryanair UK,RK,RUK,,73H,,Scheduled,scheduled,1756288800,,London Stansted Airport,STN,EGSS,London,United Kingdom,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023883,,,,,,
,BA2808,,British Airways,BA,BAW,Airbus A320-232,A320,G-EUUY,Scheduled,scheduled,1756290300,,London Gatwick Airport,LGW,EGKK,London,United Kingdom,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023913,,,,,,
,AT423,,Royal Air Maroc,AT,RAM,,7M8,,Scheduled,scheduled,1756292700,,Casablanca Mohammed V International Airport,CMN,GMMN,Casablanca,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023936,,,,,,
,TO3004,,Transavia France,TO,TVF,,32N,,Scheduled,scheduled,1756297200,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023956,,,,,,
,FR3983,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756301400,,Nantes Atlantique Airport,NTE,LFRS,Nantes,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023978,,,,,,
,AT665,,Royal Air Maroc,AT,RAM,,7M8,,Scheduled,scheduled,1756303500,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.023998,,,,,,
,FR5546,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756303800,,Vienna International Airport,VIE,LOWW,Vienna,Austria,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024018,,,,,,
,DE524,,Condor,DE,CFG,,32B,,Scheduled,scheduled,1756304700,,Frankfurt Airport,FRA,EDDF,Frankfurt,Germany,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024042,,,,,,
,FR3430,,Ryanair,FR,RYR,,738,,Scheduled,scheduled,1756310100,,Madrid Barajas Airport,MAD,LEMD,Madrid,Spain,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024062,,,,,,
,AT425,,Royal Air Maroc,AT,RAM,,73H,,Scheduled,scheduled,1756311300,,Casablanca Mohammed V International Airport,CMN,GMMN,Casablanca,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024081,,,,,,
,TO3002,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756311600,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024104,,,,,,
,WK118,,Edelweiss Air,WK,EDW,,320,,Scheduled,scheduled,1756312200,,Marrakesh Menara Airport,RAK,GMMX,Marrakesh,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024124,,,,,,
,AT439,,Royal Air Maroc,AT,RAM,,AT7,,Scheduled,scheduled,1756315500,,Casablanca Mohammed V International Airport,CMN,GMMN,Casablanca,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024147,,,,,,
,3O728,,Air Arabia Maroc,3O,MAC,,320,,Scheduled,scheduled,1756317600,,Rabat-Sale Airport,RBA,GMME,Rabat,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024167,,,,,,
,SV2208,,Saudia,SV,SVA,,AB6,,Scheduled,scheduled,1756318200,,Medina Prince Mohammad bin Abdulaziz Airport,MED,OEMA,Medina,Saudi Arabia,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024186,,,,,,
,U22285,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756318800,,Manchester Airport,MAN,EGCC,Manchester,United Kingdom,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024208,,,,,,
,LS1129,,Jet2,LS,EXS,,73H,,Scheduled,scheduled,1756319100,,Birmingham Airport,BHX,EGBB,Birmingham,United Kingdom,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024240,,,,,,
,U23327,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756322100,,Edinburgh Airport,EDI,EGPH,Edinburgh,United Kingdom,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024261,,,,,,
,RK861,,Ryanair UK,RK,RUK,,73H,,Scheduled,scheduled,1756322400,,Edinburgh Airport,EDI,EGPH,Edinburgh,United Kingdom,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024285,,,,,,
,U22949,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756323000,,Bristol Airport,BRS,EGGD,Bristol,United Kingdom,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024305,,,,,,
,LS3701,,Jet2,LS,EXS,,73H,,Scheduled,scheduled,1756323300,,Glasgow International Airport,GLA,EGPF,Glasgow,United Kingdom,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024327,,,,,,
,TO3120,,Transavia France,TO,TVF,,32N,,Scheduled,scheduled,1756330200,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024347,,,,,,
,AT429,,Royal Air Maroc,AT,RAM,,AT7,,Scheduled,scheduled,1756332900,,Casablanca Mohammed V International Airport,CMN,GMMN,Casablanca,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024367,,,,,,
,AT1491,,Royal Air Maroc,AT,RAM,,73H,,Scheduled,scheduled,1756334400,,Dakhla Airport,VIL,GMMH,Dakhla,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024389,,,,,,
,AT431,,Royal Air Maroc,AT,RAM,,73H,,Scheduled,scheduled,1756336500,,Casablanca Mohammed V International Airport,CMN,GMMN,Casablanca,Morocco,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024409,,,,,,
,FR9348,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756336500,,Frankfurt Hahn Airport,HHN,EDFH,Frankfurt,Germany,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024428,,,,,,
,FR8177,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756339200,,Wroclaw Copernicus Airport,WRO,EPWR,Wroclaw,Poland,Rabat-Salé (RBA),AGA,arrival,AGA,2025-08-26T13:57:34.024451,,,,,,
,FR6679,RYR6679,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EMC,Estimated dep 14:35,estimated,1756215300,1756215300.0,Rabat-Salé (RBA),AGA,,,,Oujda Angads Airport,OUD,departure,AGA,2025-08-26T13:57:35.417228,,,B,GMFO,Oujda,Morocco
,TB7551,JAF7HX,TUI,X3,TUI,Boeing 737-8K5,B738,OO-JEF,Estimated dep 14:55,estimated,1756215900,1756216500.0,Rabat-Salé (RBA),AGA,,,,Paris Orly Airport,ORY,departure,AGA,2025-08-26T13:57:35.417324,,,,LFPO,Paris,France
,AT664,RAM664Y,Royal Air Maroc,AT,RAM,Boeing 737 MAX 8,B38M,CN-RHG,Estimated dep 16:15,estimated,1756220700,1756221300.0,Rabat-Salé (RBA),AGA,,,,Paris Orly Airport,ORY,departure,AGA,2025-08-26T13:57:35.417358,,,,LFPO,Paris,France
,FR6669,RYR4NH,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QBA,Estimated dep 16:15,estimated,1756220700,1756221300.0,Rabat-Salé (RBA),AGA,,,,Fes Saiss Airport,FEZ,departure,AGA,2025-08-26T13:57:35.417385,,,,GMFF,Fes,Morocco
,FR4987,RYR79YR,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QEB,Estimated dep 17:26,estimated,1756224000,1756225560.0,Rabat-Salé (RBA),AGA,,,,Weeze Airport,NRN,departure,AGA,2025-08-26T13:57:35.417446,,,,EDLV,Weeze,Germany
,AT1494,,Royal Air Maroc,AT,RAM,,AT7,,Estimated dep 17:05,estimated,1756224300,1756224300.0,Rabat-Salé (RBA),AGA,,,,El Aaiun Hassan Airport,EUN,departure,AGA,2025-08-26T13:57:35.417474,,,,GMML,El Aaiun,Morocco
,FR1245,RYR24JX,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EFF,Estimated dep 17:25,estimated,1756224900,1756225500.0,Rabat-Salé (RBA),AGA,,,,Paris Beauvais-Tille Airport,BVA,departure,AGA,2025-08-26T13:57:35.417509,,,,LFOB,Paris,France
,VY8527,VLG3SD,Vueling,VY,VLG,Airbus A320-232,A320,EC-MEQ,Estimated dep 17:45,estimated,1756226700,1756226700.0,Rabat-Salé (RBA),AGA,,,,Paris Orly Airport,ORY,departure,AGA,2025-08-26T13:57:35.417537,,,,LFPO,Paris,France
,TO3197,TVF32WP,Transavia,HV,TRA,Boeing 737-8K2,B738,F-GZHR,Estimated dep 18:25,estimated,1756228500,1756229100.0,Rabat-Salé (RBA),AGA,,,,Nantes Atlantique Airport,NTE,departure,AGA,2025-08-26T13:57:35.417564,C3,,,LFRS,Nantes,France
,U21556,EZS32EZ,easyJet,U2,EZY,Airbus A320-214,A320,HB-JXN,Estimated dep 19:00,estimated,1756229700,1756231200.0,Rabat-Salé (RBA),AGA,,,,Geneva International Airport,GVA,departure,AGA,2025-08-26T13:57:35.417594,3,1,,LSGG,Geneva,Switzerland
,U24484,EJU74DG,easyJet,U2,EZY,Airbus A319-111,A319,OE-LQP,Estimated dep 18:41,estimated,1756230000,1756230060.0,Rabat-Salé (RBA),AGA,,,,Lyon Saint Exupery Airport,LYS,departure,AGA,2025-08-26T13:57:35.417620,,1,,LFLL,Lyon,France
,FR961,RYR961,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EMC,Estimated dep 18:45,estimated,1756230300,1756230300.0,Rabat-Salé (RBA),AGA,,,,Tenerife South Airport,TFS,departure,AGA,2025-08-26T13:57:35.417646,B3,,,GCTS,Tenerife,Spain
,U24684,EJU92XP,easyJet,U2,EZY,Airbus A320-214,A320,OE-IJZ,Estimated dep 18:45,estimated,1756230300,1756230300.0,Rabat-Salé (RBA),AGA,,,,Paris Charles de Gaulle Airport,CDG,departure,AGA,2025-08-26T13:57:35.417680,,1,,LFPG,Paris,France
,RK1265,RUK57LV,Ryanair,FR,RYR,Boeing 737-8AS,B738,G-RUKC,Estimated dep 19:27,estimated,1756231200,1756232820.0,Rabat-Salé (RBA),AGA,,,,Manchester Airport,MAN,departure,AGA,2025-08-26T13:57:35.417707,,,,EGCC,Manchester,United Kingdom
,AT438,,Royal Air Maroc,AT,RAM,,AT7,,Estimated dep 19:05,estimated,1756231500,1756231500.0,Rabat-Salé (RBA),AGA,,,,Casablanca Mohammed V International Airport,CMN,departure,AGA,2025-08-26T13:57:35.417737,,,,GMMN,Casablanca,Morocco
,U28704,EZY12VZ,easyJet,U2,EZY,Airbus A319-111,A319,G-EZBX,Estimated dep 19:50,estimated,1756233600,1756234200.0,Rabat-Salé (RBA),AGA,,,,London Gatwick Airport,LGW,departure,AGA,2025-08-26T13:57:35.417765,,1,,EGKK,London,United Kingdom
,FR3352,RYR2QV,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QDS,Estimated dep 21:05,estimated,1756237800,1756238700.0,Rabat-Salé (RBA),AGA,,,,Porto Francisco de Sa Carneiro Airport,OPO,departure,AGA,2025-08-26T13:57:35.417794,,,,LPPR,Porto,Portugal
,AT482,,Royal Air Maroc,AT,RAM,,AT7,,Estimated dep 21:50,estimated,1756241400,1756241400.0,Rabat-Salé (RBA),AGA,,,,Casablanca Mohammed V International Airport,CMN,departure,AGA,2025-08-26T13:57:35.417827,,,,GMMN,Casablanca,Morocco
,TO3121,,Transavia France,TO,TVF,,32N,,Scheduled,scheduled,1756270800,,Rabat-Salé (RBA),AGA,,,,Paris Orly Airport,ORY,departure,AGA,2025-08-26T13:57:35.417857,,,,LFPO,Paris,France
,FR5545,,Ryanair,FR,RYR,,73H,,Estimated dep 06:10,estimated,1756271400,1756271400.0,Rabat-Salé (RBA),AGA,,,,Vienna International Airport,VIE,departure,AGA,2025-08-26T13:57:35.417882,,,,LOWW,Vienna,Austria
,FR3982,,Ryanair,FR,RYR,,73H,,Estimated dep 08:00,estimated,1756278000,1756278000.0,Rabat-Salé (RBA),AGA,,,,Nantes Atlantique Airport,NTE,departure,AGA,2025-08-26T13:57:35.417910,C3,,,LFRS,Nantes,France
,TO3001,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756282500,,Rabat-Salé (RBA),AGA,,,,Paris Orly Airport,ORY,departure,AGA,2025-08-26T13:57:35.417936,,,,LFPO,Paris,France
,TO3185,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756283700,,Rabat-Salé (RBA),AGA,,,,Bordeaux Merignac Airport,BOD,departure,AGA,2025-08-26T13:57:35.417966,,,,LFBD,Bordeaux,France
,AT430,,Royal Air Maroc,AT,RAM,,73H,,Estimated dep 09:50,estimated,1756284600,1756284600.0,Rabat-Salé (RBA),AGA,,,,Casablanca Mohammed V International Airport,CMN,departure,AGA,2025-08-26T13:57:35.417993,,,,GMMN,Casablanca,Morocco
,TB2502,,TUI,X3,TUI,Boeing 737-86J,B738,OO-TUK,Scheduled,scheduled,1756284600,,Rabat-Salé (RBA),AGA,,,,Brussels Airport,BRU,departure,AGA,2025-08-26T13:57:35.418022,,,,EBBR,Brussels,Belgium
,3O703,,Air Arabia Maroc,3O,MAC,,320,,Scheduled,scheduled,1756285200,,Rabat-Salé (RBA),AGA,,,,Tangier Ibn Battouta Airport,TNG,departure,AGA,2025-08-26T13:57:35.418051,,,,GMTT,Tangier,Morocco
,U22622,,easyJet,U2,EZY,,320,,Estimated dep 11:00,estimated,1756288800,1756288800.0,Rabat-Salé (RBA),AGA,,,,London Luton Airport,LTN,departure,AGA,2025-08-26T13:57:35.418077,,1,,EGGW,London,United Kingdom
,U28704,,easyJet,U2,EZY,,320,,Estimated dep 11:00,estimated,1756288800,1756288800.0,Rabat-Salé (RBA),AGA,,,,London Gatwick Airport,LGW,departure,AGA,2025-08-26T13:57:35.418103,,1,,EGKK,London,United Kingdom
,RK3034,,Ryanair UK,RK,RUK,,73H,,Estimated dep 11:25,estimated,1756290300,1756290300.0,Rabat-Salé (RBA),AGA,,,,London Stansted Airport,STN,departure,AGA,2025-08-26T13:57:35.418137,,,,EGSS,London,United Kingdom
,BA2809,,British Airways,BA,BAW,Airbus A320-232,A320,G-EUUY,Estimated dep 12:15,estimated,1756293300,1756293300.0,Rabat-Salé (RBA),AGA,,,,London Gatwick Airport,LGW,departure,AGA,2025-08-26T13:57:35.418164,,,,EGKK,London,United Kingdom
,AT422,,Royal Air Maroc,AT,RAM,,7M8,,Estimated dep 13:00,estimated,1756296000,1756296000.0,Rabat-Salé (RBA),AGA,,,,Casablanca Mohammed V International Airport,CMN,departure,AGA,2025-08-26T13:57:35.418198,,,,GMMN,Casablanca,Morocco
,TO3005,,Transavia France,TO,TVF,,32N,,Scheduled,scheduled,1756300200,,Rabat-Salé (RBA),AGA,,,,Paris Orly Airport,ORY,departure,AGA,2025-08-26T13:57:35.418224,,,,LFPO,Paris,France
,FR8176,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756304400,,Rabat-Salé (RBA),AGA,,,,Wroclaw Copernicus Airport,WRO,departure,AGA,2025-08-26T13:57:35.418249,,,,EPWR,Wroclaw,Poland
,FR9347,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756306800,,Rabat-Salé (RBA),AGA,,,,Frankfurt Hahn Airport,HHN,departure,AGA,2025-08-26T13:57:35.418280,,,,EDFH,Frankfurt,Germany
,AT664,,Royal Air Maroc,AT,RAM,,7M8,,Scheduled,scheduled,1756307100,,Rabat-Salé (RBA),AGA,,,,Paris Orly Airport,ORY,departure,AGA,2025-08-26T13:57:35.418306,,,,LFPO,Paris,France
,DE525,,Condor,DE,CFG,,32B,,Scheduled,scheduled,1756308300,,Rabat-Salé (RBA),AGA,,,,Frankfurt Airport,FRA,departure,AGA,2025-08-26T13:57:35.418335,,,,EDDF,Frankfurt,Germany
,FR3429,,Ryanair,FR,RYR,,738,,Scheduled,scheduled,1756311600,,Rabat-Salé (RBA),AGA,,,,Madrid Barajas Airport,MAD,departure,AGA,2025-08-26T13:57:35.418364,,,,LEMD,Madrid,Spain
,AT1491,,Royal Air Maroc,AT,RAM,,73H,,Scheduled,scheduled,1756314300,,Rabat-Salé (RBA),AGA,,,,El Aaiun Hassan Airport,EUN,departure,AGA,2025-08-26T13:57:35.418392,,,,GMML,El Aaiun,Morocco
,TO3003,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756314600,,Rabat-Salé (RBA),AGA,,,,Paris Orly Airport,ORY,departure,AGA,2025-08-26T13:57:35.418422,,,,LFPO,Paris,France
,WK118,,Edelweiss Air,WK,EDW,,32S,,Scheduled,scheduled,1756315200,,Rabat-Salé (RBA),AGA,,,,Zurich Airport,ZRH,departure,AGA,2025-08-26T13:57:35.418449,,,,LSZH,Zurich,Switzerland
,AT438,,Royal Air Maroc,AT,RAM,,AT7,,Estimated dep 19:05,estimated,1756317900,1756317900.0,Rabat-Salé (RBA),AGA,,,,Casablanca Mohammed V International Airport,CMN,departure,AGA,2025-08-26T13:57:35.418475,,,,GMMN,Casablanca,Morocco
,3O727,,Air Arabia Maroc,3O,MAC,,320,,Scheduled,scheduled,1756320000,,Rabat-Salé (RBA),AGA,,,,Rabat-Sale Airport,RBA,departure,AGA,2025-08-26T13:57:35.418503,,,,GMME,Rabat,Morocco
,U22286,,easyJet,U2,EZY,,320,,Estimated dep 20:05,estimated,1756321500,1756321500.0,Rabat-Salé (RBA),AGA,,,,Manchester Airport,MAN,departure,AGA,2025-08-26T13:57:35.418529,,,,EGCC,Manchester,United Kingdom
,LS1130,,Jet2,LS,EXS,,73H,,Scheduled,scheduled,1756322100,,Rabat-Salé (RBA),AGA,,,,Birmingham Airport,BHX,departure,AGA,2025-08-26T13:57:35.418555,,,,EGBB,Birmingham,United Kingdom
,RK860,,Ryanair UK,RK,RUK,,73H,,Scheduled,scheduled,1756323900,,Rabat-Salé (RBA),AGA,,,,Edinburgh Airport,EDI,departure,AGA,2025-08-26T13:57:35.418584,,,,EGPH,Edinburgh,United Kingdom
